season,round,race_date,race_name,circuit_id,circuit_name,driver_id,driver_code,constructor_id,constructor_name,grid_position,finish_position,points,source
2023,14,2023-09-03,Italian Grand Prix,,,sainz,SAI,ferrari,Ferrari,1,3,15.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,3,4,12.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,russell,RUS,mercedes,Mercedes,4,5,10.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,hamilton,HAM,mercedes,Mercedes,8,6,8.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,albon,ALB,williams,Williams,6,7,6.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,norris,NOR,mclaren,McLaren,9,8,4.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,10,9,2.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,14,10,1.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,lawson,LAW,alphatauri,AlphaTauri,12,11,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,piastri,PIA,mclaren,McLaren,7,12,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,sargeant,SAR,williams,Williams,15,13,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,16,14,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,gasly,GAS,alpine,Alpine,17,15,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,20,16,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,13,17,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,19,18,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,ocon,OCO,alpine,Alpine,18,19,0.0,fastf1
2023,14,2023-09-03,Italian Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,11,20,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,sainz,SAI,ferrari,Ferrari,1,1,25.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,norris,NOR,mclaren,McLaren,4,2,18.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,hamilton,HAM,mercedes,Mercedes,5,3,16.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,leclerc,LEC,ferrari,Ferrari,3,4,12.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,11,5,10.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,gasly,GAS,alpine,Alpine,12,6,8.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,piastri,PIA,mclaren,McLaren,17,7,6.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,perez,PER,red_bull,Red Bull Racing,13,8,4.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,lawson,LAW,alphatauri,AlphaTauri,10,9,2.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,6,10,1.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,albon,ALB,williams,Williams,14,11,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,19,12,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,9,13,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,sargeant,SAR,williams,Williams,18,14,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,7,15,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,russell,RUS,mercedes,Mercedes,2,16,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,16,17,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,ocon,OCO,alpine,Alpine,8,18,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,15,19,0.0,fastf1
2023,15,2023-09-17,Singapore Grand Prix,,,stroll,STR,aston_martin,Aston Martin,,,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,26.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,norris,NOR,mclaren,McLaren,3,2,18.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,piastri,PIA,mclaren,McLaren,2,3,15.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,leclerc,LEC,ferrari,Ferrari,4,4,12.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,hamilton,HAM,mercedes,Mercedes,7,5,10.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,sainz,SAI,ferrari,Ferrari,6,6,8.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,russell,RUS,mercedes,Mercedes,8,7,6.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,10,8,4.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,ocon,OCO,alpine,Alpine,14,9,2.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,gasly,GAS,alpine,Alpine,12,10,1.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,lawson,LAW,alphatauri,AlphaTauri,11,11,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,9,12,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,19,13,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,18,14,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,15,15,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,albon,ALB,williams,Williams,13,16,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,sargeant,SAR,williams,Williams,20,17,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,stroll,STR,aston_martin,Aston Martin,17,18,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,perez,PER,red_bull,Red Bull Racing,5,19,0.0,fastf1
2023,16,2023-09-24,Japanese Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,16,20,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,26.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,piastri,PIA,mclaren,McLaren,6,2,18.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,norris,NOR,mclaren,McLaren,10,3,15.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,russell,RUS,mercedes,Mercedes,2,4,12.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,leclerc,LEC,ferrari,Ferrari,5,5,10.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,4,6,8.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,ocon,OCO,alpine,Alpine,8,7,6.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,9,8,4.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,19,9,2.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,perez,PER,red_bull,Red Bull Racing,20,10,1.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,stroll,STR,aston_martin,Aston Martin,16,11,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,gasly,GAS,alpine,Alpine,7,12,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,albon,ALB,williams,Williams,13,13,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,18,14,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,11,15,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,14,16,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,lawson,LAW,alphatauri,AlphaTauri,17,17,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,sargeant,SAR,williams,Williams,15,18,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,hamilton,HAM,mercedes,Mercedes,3,19,0.0,fastf1
2023,17,2023-10-08,Qatar Grand Prix,,,sainz,SAI,ferrari,Ferrari,12,20,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,6,1,25.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,norris,NOR,mclaren,McLaren,2,2,18.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,sainz,SAI,ferrari,Ferrari,4,3,15.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,perez,PER,red_bull,Red Bull Racing,9,4,12.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,russell,RUS,mercedes,Mercedes,5,5,10.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,gasly,GAS,alpine,Alpine,7,6,8.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,stroll,STR,aston_martin,Aston Martin,20,7,6.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,11,8,5.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,albon,ALB,williams,Williams,15,9,2.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,sargeant,SAR,williams,Williams,16,10,1.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,18,11,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,13,12,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,12,13,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,17,14,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,ricciardo,RIC,alphatauri,AlphaTauri,14,15,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,19,16,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,piastri,PIA,mclaren,McLaren,10,17,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,ocon,OCO,alpine,Alpine,8,18,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,hamilton,HAM,mercedes,Mercedes,3,19,0.0,fastf1
2023,18,2023-10-22,United States Grand Prix,,,leclerc,LEC,ferrari,Ferrari,1,20,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,3,1,25.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,hamilton,HAM,mercedes,Mercedes,6,2,19.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,leclerc,LEC,ferrari,Ferrari,1,3,15.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,sainz,SAI,ferrari,Ferrari,2,4,12.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,norris,NOR,mclaren,McLaren,17,5,10.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,russell,RUS,mercedes,Mercedes,8,6,8.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,ricciardo,RIC,alphatauri,AlphaTauri,4,7,6.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,piastri,PIA,mclaren,McLaren,7,8,4.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,albon,ALB,williams,Williams,14,9,2.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,ocon,OCO,alpine,Alpine,15,10,1.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,gasly,GAS,alpine,Alpine,11,11,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,18,12,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,12,13,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,10,14,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,9,15,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,sargeant,SAR,williams,Williams,19,16,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,stroll,STR,aston_martin,Aston Martin,0,17,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,13,18,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,16,19,0.0,fastf1
2023,19,2023-10-29,Mexico City Grand Prix,,,perez,PER,red_bull,Red Bull Racing,5,20,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,25.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,norris,NOR,mclaren,McLaren,6,2,19.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,4,3,15.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,perez,PER,red_bull,Red Bull Racing,9,4,12.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,stroll,STR,aston_martin,Aston Martin,3,5,10.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,sainz,SAI,ferrari,Ferrari,7,6,8.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,gasly,GAS,alpine,Alpine,15,7,6.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,hamilton,HAM,mercedes,Mercedes,5,8,4.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,16,9,2.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,ocon,OCO,alpine,Alpine,14,10,1.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,sargeant,SAR,williams,Williams,19,11,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,11,12,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,ricciardo,RIC,alphatauri,AlphaTauri,17,13,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,piastri,PIA,mclaren,McLaren,10,14,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,russell,RUS,mercedes,Mercedes,8,15,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,18,16,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,20,17,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,12,18,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,albon,ALB,williams,Williams,13,19,0.0,fastf1
2023,20,2023-11-05,São Paulo Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,20,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,2,1,25.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,leclerc,LEC,ferrari,Ferrari,1,2,18.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,perez,PER,red_bull,Red Bull Racing,11,3,15.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,ocon,OCO,alpine,Alpine,16,4,12.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,stroll,STR,aston_martin,Aston Martin,19,5,10.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,sainz,SAI,ferrari,Ferrari,12,6,8.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,hamilton,HAM,mercedes,Mercedes,10,7,6.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,russell,RUS,mercedes,Mercedes,3,8,4.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,9,9,2.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,piastri,PIA,mclaren,McLaren,18,10,2.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,gasly,GAS,alpine,Alpine,4,11,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,albon,ALB,williams,Williams,5,12,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,8,13,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,ricciardo,RIC,alphatauri,AlphaTauri,14,14,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,17,15,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,sargeant,SAR,williams,Williams,6,16,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,7,17,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,20,18,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,13,19,0.0,fastf1
2023,21,2023-11-18,Las Vegas Grand Prix,,,norris,NOR,mclaren,McLaren,15,20,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,26.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,2,18.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,russell,RUS,mercedes,Mercedes,4,3,15.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,perez,PER,red_bull,Red Bull Racing,9,4,12.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,norris,NOR,mclaren,McLaren,5,5,10.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,piastri,PIA,mclaren,McLaren,3,6,8.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,7,7,6.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,6,8,4.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,hamilton,HAM,mercedes,Mercedes,11,9,2.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,stroll,STR,aston_martin,Aston Martin,13,10,1.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,ricciardo,RIC,alphatauri,AlphaTauri,15,11,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,ocon,OCO,alpine,Alpine,12,12,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,gasly,GAS,alpine,Alpine,10,13,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,albon,ALB,williams,Williams,14,14,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,8,15,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,sargeant,SAR,williams,Williams,20,16,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,19,17,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,sainz,SAI,ferrari,Ferrari,16,18,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,18,19,0.0,fastf1
2023,22,2023-11-26,Abu Dhabi Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,17,20,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,26.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,perez,PER,red_bull,Red Bull Racing,5,2,18.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,sainz,SAI,ferrari,Ferrari,4,3,15.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,4,12.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,russell,RUS,mercedes,Mercedes,3,5,10.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,norris,NOR,mclaren,McLaren,7,6,8.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,hamilton,HAM,mercedes,Mercedes,9,7,6.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,piastri,PIA,mclaren,McLaren,8,8,4.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,6,9,2.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,stroll,STR,aston_martin,Aston Martin,12,10,1.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,zhou,ZHO,sauber,Kick Sauber,17,11,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,15,12,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,ricciardo,RIC,rb,RB,14,13,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,tsunoda,TSU,rb,RB,11,14,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,albon,ALB,williams,Williams,13,15,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,10,16,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,ocon,OCO,alpine,Alpine,19,17,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,gasly,GAS,alpine,Alpine,20,18,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,bottas,BOT,sauber,Kick Sauber,16,19,0.0,fastf1
2024,1,2024-03-02,Bahrain Grand Prix,,,sargeant,SAR,williams,Williams,18,20,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,25.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,perez,PER,red_bull,Red Bull Racing,3,2,18.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,3,16.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,piastri,PIA,mclaren,McLaren,5,4,12.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,4,5,10.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,russell,RUS,mercedes,Mercedes,7,6,8.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,bearman,BEA,ferrari,Ferrari,11,7,6.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,norris,NOR,mclaren,McLaren,6,8,4.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,hamilton,HAM,mercedes,Mercedes,8,9,2.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,15,10,1.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,albon,ALB,williams,Williams,12,11,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,13,12,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,ocon,OCO,alpine,Alpine,17,13,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,sargeant,SAR,williams,Williams,19,14,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,tsunoda,TSU,rb,RB,9,15,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,ricciardo,RIC,rb,RB,14,16,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,bottas,BOT,sauber,Kick Sauber,16,17,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,zhou,ZHO,sauber,Kick Sauber,20,18,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,10,19,0.0,fastf1
2024,2,2024-03-09,Saudi Arabian Grand Prix,,,gasly,GAS,alpine,Alpine,18,20,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,26.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,perez,PER,red_bull,Red Bull Racing,2,2,18.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,sainz,SAI,ferrari,Ferrari,4,3,15.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,leclerc,LEC,ferrari,Ferrari,8,4,12.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,norris,NOR,mclaren,McLaren,3,5,10.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,alonso,ALO,aston_martin,Aston Martin,5,6,8.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,russell,RUS,mercedes,Mercedes,9,7,6.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,piastri,PIA,mclaren,McLaren,6,8,4.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,hamilton,HAM,mercedes,Mercedes,7,9,2.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,tsunoda,TSU,rb,RB,10,10,1.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,hulkenberg,HUL,haas,Haas F1 Team,12,11,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,stroll,STR,aston_martin,Aston Martin,16,12,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,18,13,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,bottas,BOT,sauber,Kick Sauber,13,14,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,ocon,OCO,alpine,Alpine,15,15,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,gasly,GAS,alpine,Alpine,17,16,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,sargeant,SAR,williams,Williams,19,17,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,zhou,ZHO,sauber,Kick Sauber,20,18,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,ricciardo,RIC,rb,RB,11,19,0.0,fastf1
2024,4,2024-04-07,Japanese Grand Prix,,,albon,ALB,williams,Williams,14,20,0.0,fastf1
